"",".id","intervention","excess_cost","excess_qalyloss","IncrementalCost","IncrementalQALYGain","NetMonetaryBenefit"
"1398",699,"iFAST",2771480931.73251,126853.724068935,1105246.58805513,1067.0461656117,20235676.7241788
"1399",700,"current",3256497801.68141,115823.145548909,0,0,0
"1400",700,"iFAST",3255984196.23423,115579.644005885,-513605.447173595,243.50154302358,5383636.30764519
"1401",701,"current",3960107781.81637,138463.677248893,0,0,0
"1402",701,"iFAST",3959056127.94001,138055.085730952,-1051653.87635803,408.591517940775,9223484.23517353
"1403",702,"current",3201208012.67355,126800.628366304,0,0,0
"1404",702,"iFAST",3201410654.5891,126587.88351432,202641.91554594,212.744851984477,4052255.12414359
"1405",703,"current",3008124722.26671,120729.349951215,0,0,0
"1406",703,"iFAST",3006568141.17668,120668.321271305,-1556581.09002829,61.0286799098976,2777154.68822624
"1407",704,"current",3673603468.20951,105413.32478244,0,0,0
"1408",704,"iFAST",3666920858.33488,104937.937904278,-6682609.87463284,475.386878162346,16190347.4378798
"1409",705,"current",4425857281.92226,110458.12917919,0,0,0
"1410",705,"iFAST",4427383327.5307,110462.052696005,1526045.60844135,-3.92351681542641,-1604515.94474988
"1411",706,"current",3465026552.32942,104921.942760499,0,0,0
"1412",706,"iFAST",3463639384.66054,104618.197677412,-1387167.66887617,303.745083086586,7462069.33060788
"1413",707,"current",2894855193.71542,128759.637600337,0,0,0
"1414",707,"iFAST",2896439594.53474,129002.181785295,1584400.81931496,-242.544184957398,-6435284.51846292
"1415",708,"current",3701885920.15425,140408.018695848,0,0,0
"1416",708,"iFAST",3699888502.79042,140246.228627719,-1997417.36382723,161.790068128874,5233218.72640471
"1417",709,"current",4083202297.57825,126572.260456766,0,0,0
"1418",709,"iFAST",4081151608.21953,126142.170412482,-2050689.35872746,430.090044283279,10652490.244393
"1419",710,"current",2806176191.17373,131904.521656244,0,0,0
"1420",710,"iFAST",2805123626.39517,131911.149379942,-1052564.77856684,-6.62772369751474,920010.304616543
"1421",711,"current",3300018220.13665,113061.235910032,0,0,0
"1422",711,"iFAST",3296724154.05266,111954.873153269,-3294066.08399439,1106.36275676287,25421321.2192518
"1423",712,"current",3686000568.64525,131643.629156361,0,0,0
"1424",712,"iFAST",3683924726.62051,131607.907777564,-2075842.02473497,35.7213787975197,2790269.60068537
"1425",713,"current",3956299068.5004,101648.804468225,0,0,0
"1426",713,"iFAST",3955062600.60641,101024.694495546,-1236467.89398432,624.109972679071,13718667.3475657
"1427",714,"current",2732140622.75929,112333.365798735,0,0,0
"1428",714,"iFAST",2730671507.39281,112320.11949638,-1469115.36648178,13.2463023555465,1734041.41359271
"1429",715,"current",3449804519.63112,133026.305564806,0,0,0
"1430",715,"iFAST",3446537239.10538,132421.299983334,-3267280.52573967,605.005581471662,15367392.1551729
"1431",716,"current",3770534097.58848,113282.018054353,0,0,0
"1432",716,"iFAST",3770159757.00966,112960.706365971,-374340.578820705,321.311688382018,6800574.34646107
"1433",717,"current",3635632803.03465,127375.486404069,0,0,0
"1434",717,"iFAST",3637250283.97153,127189.617993952,1617480.93688583,185.868410117313,2099887.26546043
"1435",718,"current",2660707834.48036,127238.168485827,0,0,0
"1436",718,"iFAST",2658767555.58837,127174.766229955,-1940278.89199257,63.4022558720462,3208324.00943349
"1437",719,"current",4069166418.35619,122304.033411255,0,0,0
"1438",719,"iFAST",4064982178.30716,122319.692229179,-4184240.04903412,-15.6588179239188,3871063.69055574
"1439",720,"current",3636695740.89464,113377.298075225,0,0,0
"1440",720,"iFAST",3634067752.92892,112735.024356657,-2627987.96572542,642.273718568307,15473462.3370916
"1441",721,"current",2890386130.17097,141680.441117762,0,0,0
"1442",721,"iFAST",2889478334.45914,141498.344310815,-907795.71182394,182.096806947491,4549731.85077376
"1443",722,"current",2531004981.54208,114004.933905046,0,0,0
"1444",722,"iFAST",2529926240.49612,113603.650965164,-1078741.04596424,401.282939881203,9104399.8435883
"1445",723,"current",3517514817.83801,122341.096238391,0,0,0
"1446",723,"iFAST",3514778163.22111,122128.358063438,-2736654.61690092,212.738174953149,6991418.11596389
"1447",724,"current",4054835348.36493,116414.57871577,0,0,0
"1448",724,"iFAST",4055069869.76137,116248.891549712,234521.396439552,165.687166058226,3079221.92472496
"1449",725,"current",4594355491.40816,129474.286016265,0,0,0
"1450",725,"iFAST",4589684297.85064,129471.45433375,-4671193.55751896,2.83168251501047,4727827.20781917
"1451",726,"current",3789799201.11031,111722.815799127,0,0,0
"1452",726,"iFAST",3787525417.34582,111693.381691164,-2273783.76449203,29.4341079636069,2862465.92376417
"1453",727,"current",2876978523.675,101774.278892216,0,0,0
"1454",727,"iFAST",2874205178.57678,101709.495948651,-2773345.09821272,64.782943564278,4069003.96949828
"1455",728,"current",3276386363.70134,131656.082884651,0,0,0
"1456",728,"iFAST",3276084633.07025,131691.363369055,-301730.631088734,-35.2804844040656,-403879.056992579
"1457",729,"current",3246355735.97312,135071.415231238,0,0,0
"1458",729,"iFAST",3244556647.88344,134131.798594268,-1799088.0896883,939.616636969964,20591420.8290876
"1459",730,"current",3121812222.55471,120032.505337393,0,0,0
"1460",730,"iFAST",3116288400.03384,119811.333449706,-5523822.5208745,221.171887687437,9947260.27462323
"1461",731,"current",3070292676.89982,120816.94140506,0,0,0
"1462",731,"iFAST",3068002101.42485,120740.720765743,-2290575.47496939,76.2206393173547,3814988.26131648
"1463",732,"current",2693704750.31729,113410.085238991,0,0,0
"1464",732,"iFAST",2688796853.16224,111794.425956494,-4907897.1550498,1615.65928249669,37221082.8049837
"1465",733,"current",3686601770.92363,133033.459128858,0,0,0
"1466",733,"iFAST",3683429041.769,132595.26268396,-3172729.15463161,438.196444897418,11936658.05258
"1467",734,"current",3272344949.8999,121740.370641147,0,0,0
"1468",734,"iFAST",3272181139.16875,121696.360293173,-163810.731153011,44.0103479741229,1044017.69063547
"1469",735,"current",3842315935.74748,117839.494401558,0,0,0
"1470",735,"iFAST",3841843694.67055,117777.868977593,-472241.076932907,61.6254239653063,1704749.55623903
"1471",736,"current",3902850249.76469,115719.890377539,0,0,0
"1472",736,"iFAST",3893784383.39908,115576.192968204,-9065866.36560965,143.697409334913,11939814.5523079
"1473",737,"current",3208702037.51793,134026.943783815,0,0,0
"1474",737,"iFAST",3208208560.58818,133897.154477173,-493476.929748535,129.789306641993,3089263.06258839
"1475",738,"current",3492436312.19279,126627.977647038,0,0,0
"1476",738,"iFAST",3492254121.61279,126414.973713341,-182190.579996109,213.003933697692,4442269.25394994
"1477",739,"current",3664757500.8036,111855.052393966,0,0,0
"1478",739,"iFAST",3658648721.58135,111375.922790964,-6108779.22224951,479.129603002555,15691371.2823006
"1479",740,"current",3815243168.49553,131829.123509054,0,0,0
"1480",740,"iFAST",3815062312.71863,131736.397342776,-180855.776905537,92.7261662782403,2035379.10247034
"1481",741,"current",2836194475.95003,116458.99287023,0,0,0
"1482",741,"iFAST",2834070906.11741,116318.3634951,-2123569.83261251,140.629375130826,4936157.33522903
"1483",742,"current",4425006772.74417,106972.221323224,0,0,0
"1484",742,"iFAST",4420840601.25693,106715.838776594,-4166171.48724365,256.382546630528,9293822.41985421
"1485",743,"current",2676398322.25399,112410.580331189,0,0,0
"1486",743,"iFAST",2675339516.76883,112404.606069938,-1058805.48515987,5.97426125027414,1178290.71016536
"1487",744,"current",3013747752.13613,129409.319101306,0,0,0
"1488",744,"iFAST",3008862013.15947,128679.470245178,-4885738.97665644,729.848856127763,19482716.0992117
"1489",745,"current",4507053034.9695,116086.738692336,0,0,0
"1490",745,"iFAST",4505399288.9537,115465.846445218,-1653746.01579189,620.892247118813,14071590.9581681
"1491",746,"current",4436262576.32124,123644.489294905,0,0,0
"1492",746,"iFAST",4427205458.49459,123207.825549917,-9057117.82665157,436.663744987469,17790392.7264009
"1493",747,"current",3643760201.4595,133796.54149847,0,0,0
"1494",747,"iFAST",3640971870.4088,133264.219272317,-2788331.05069637,532.322226153337,13434775.5737631
"1495",748,"current",3877295753.932,139250.783252967,0,0,0
"1496",748,"iFAST",3876519438.52657,139131.181142944,-776315.40542841,119.602110023028,3168357.60588897
"1497",749,"current",2703544519.33491,138025.804916037,0,0,0
"1498",749,"iFAST",2702779281.97007,137507.682192358,-765237.364844799,518.122723679087,11127691.8384265
"1499",750,"current",2760249908.59875,132299.245704809,0,0,0
"1500",750,"iFAST",2761404920.1003,132258.112017972,1155011.50154591,41.1336868370709,-332337.764804489
"1501",751,"current",3913907005.26289,142678.788540826,0,0,0
"1502",751,"iFAST",3912754346.68637,141790.468138027,-1152658.57651281,888.320402799465,18919066.6325021
"1503",752,"current",2948314848.56226,131005.664815757,0,0,0
"1504",752,"iFAST",2947053896.24457,130786.134147412,-1260952.31769753,219.530668344858,5651565.68459469
"1505",753,"current",3598542517.71302,118589.693889126,0,0,0
"1506",753,"iFAST",3596866632.7865,117917.438498627,-1675884.92651939,672.255390499166,15120992.7365027
"1507",754,"current",3113555211.66593,119517.399123617,0,0,0
"1508",754,"iFAST",3105873032.27616,118166.924710274,-7682179.38977242,1350.47441334379,34691667.6566483
"1509",755,"current",3269474452.79282,105610.179353223,0,0,0
"1510",755,"iFAST",3269464228.44886,105568.882693113,-10224.3439602852,41.2966601100343,836157.546160971
"1511",756,"current",4378099127.28927,131371.556587605,0,0,0
"1512",756,"iFAST",4373331983.95208,131355.711795776,-4767143.33719921,15.844791829295,5084039.17378511
"1513",757,"current",3073140678.48683,129386.1128541,0,0,0
"1514",757,"iFAST",3062828329.91346,128677.284833022,-10312348.5733676,708.828021078414,24488908.9949359
"1515",758,"current",2967782244.50466,115797.954306696,0,0,0
"1516",758,"iFAST",2968126767.70694,115636.498593574,344523.202275753,161.455713121642,2884591.0601571
"1517",759,"current",3161342638.39385,115065.97843694,0,0,0
"1518",759,"iFAST",3160052893.76092,113861.978040772,-1289744.63293314,1204.00039616751,25369752.5562833
"1519",760,"current",4084347554.09112,127093.705497776,0,0,0
"1520",760,"iFAST",4081909400.26055,127037.741123858,-2438153.83056736,55.9643739181483,3557441.30893033
"1521",761,"current",3663414674.85706,107951.874182673,0,0,0
"1522",761,"iFAST",3662914209.44449,107418.297169978,-500465.412566662,533.577012694353,11172005.6664537
"1523",762,"current",3472935165.57179,133628.667040231,0,0,0
"1524",762,"iFAST",3467351134.45543,132756.542890694,-5584031.11635828,872.124149537296,23026514.1071042
"1525",763,"current",3423219902.82025,111529.774206244,0,0,0
"1526",763,"iFAST",3418722735.59792,110875.140426184,-4497167.22232914,654.633780059943,17589842.823528
"1527",764,"current",4081159262.31517,133687.528572103,0,0,0
"1528",764,"iFAST",4076437761.35969,132790.536718491,-4721500.95547533,896.991853612068,22661338.0277167
"1529",765,"current",3881282497.14083,117290.130306621,0,0,0
"1530",765,"iFAST",3879786544.59487,116998.518380463,-1495952.5459609,291.611926158061,7328191.06912212
"1531",766,"current",2658573167.81605,126891.986334323,0,0,0
"1532",766,"iFAST",2659425671.42238,126894.465621287,852503.60632658,-2.47928696389135,-902089.345604407
"1533",767,"current",3440966891.81633,109500.635701479,0,0,0
"1534",767,"iFAST",3442427844.05554,109069.439886011,1460952.23920822,431.19581546828,7162964.07015737
"1535",768,"current",4094439814.94435,117924.104568304,0,0,0
"1536",768,"iFAST",4094711956.71642,117883.705384702,272141.772072315,40.399183601985,535841.899967385
"1537",769,"current",3487610388.23649,112109.426891008,0,0,0
"1538",769,"iFAST",3483804096.07105,111494.647886522,-3806292.16544485,614.779004485667,16101872.2551582
"1539",770,"current",2927985409.31995,106830.894472556,0,0,0
"1540",770,"iFAST",2919304021.78221,105582.072294175,-8681387.53773785,1248.82217838192,33657831.1053762
"1541",771,"current",2946684186.09732,118959.825771575,0,0,0
"1542",771,"iFAST",2945625638.54005,118907.637282706,-1058547.55727386,52.1884888685308,2102317.33464448
"1543",772,"current",2746866325.80026,126018.109751104,0,0,0
"1544",772,"iFAST",2746061349.11238,125549.383097718,-804976.687875271,468.726653385907,10179509.7555934
"1545",773,"current",3306630597.81034,123876.910096507,0,0,0
"1546",773,"iFAST",3304804445.12241,123863.61045233,-1826152.68792486,13.299644176921,2092145.57146328
"1547",774,"current",3336524919.15536,132950.100559809,0,0,0
"1548",774,"iFAST",3332519581.04186,132719.611037649,-4005338.11350346,230.489522159332,8615128.5566901
"1549",775,"current",3686269212.62347,110807.492591235,0,0,0
"1550",775,"iFAST",3677905059.78471,110287.839061937,-8364152.83876419,519.653529297313,18757223.4247105
"1551",776,"current",2442590962.34811,129439.370167395,0,0,0
"1552",776,"iFAST",2444928179.29181,129465.326171818,2337216.94369793,-25.9560044224636,-2856337.0321472
"1553",777,"current",3830958880.85991,118356.651524502,0,0,0
"1554",777,"iFAST",3827865038.98673,117889.996561961,-3093841.87318087,466.654962540764,12426941.1239962
"1555",778,"current",3265549777.90758,123848.614435524,0,0,0
"1556",778,"iFAST",3264539652.46577,123816.607929659,-1010125.44180393,32.0065058648906,1650255.55910175
"1557",779,"current",3987388299.80498,111605.081604168,0,0,0
"1558",779,"iFAST",3987787798.66362,111640.316234176,399498.858634472,-35.2346300073405,-1104191.45878128
"1559",780,"current",4802973761.11625,118907.581621149,0,0,0
"1560",780,"iFAST",4802104401.48697,118816.62640437,-869359.62928009,90.9552167793154,2688463.9648664
"1561",781,"current",3216980461.44738,125486.902949469,0,0,0
"1562",781,"iFAST",3211898079.72291,124403.810847323,-5082381.72447395,1083.09210214662,26744223.7674064
"1563",782,"current",3529161854.44588,131042.089476142,0,0,0
"1564",782,"iFAST",3528067998.79031,130811.404300452,-1093855.65557528,230.685175689941,5707559.1693741
"1565",783,"current",3103128137.43964,128300.1606327,0,0,0
"1566",783,"iFAST",3101212206.51736,128065.60590123,-1915930.9222784,234.554731469776,6607025.55167392
"1567",784,"current",3136267155.47751,125370.258174535,0,0,0
"1568",784,"iFAST",3134580798.38805,124520.277511899,-1686357.08945656,849.980662636459,18685970.3421857
"1569",785,"current",4205367567.26761,129793.820050483,0,0,0
"1570",785,"iFAST",4204602253.72466,129271.680918838,-765313.542952538,522.139131644813,11208096.1758488
"1571",786,"current",3045553463.19487,130830.428241875,0,0,0
"1572",786,"iFAST",3049841452.87702,131240.646104547,4287989.68215656,-410.217862671663,-12492346.9355898
"1573",787,"current",2939612173.89271,110983.477564173,0,0,0
"1574",787,"iFAST",2937277857.05068,110620.939827926,-2334316.84202766,362.537736247046,9585071.56696859
"1575",788,"current",3424584876.49189,112978.274626282,0,0,0
"1576",788,"iFAST",3424302087.41212,112764.333284006,-282789.079770088,213.941342275415,4561615.92527839
"1577",789,"current",2726251357.98123,121703.230984946,0,0,0
"1578",789,"iFAST",2726501767.13483,121493.511165743,250409.153605461,209.71981920379,3943987.23047035
"1579",790,"current",3744036207.45805,121842.138385703,0,0,0
"1580",790,"iFAST",3743157631.8155,121549.389126952,-878575.642547607,292.749258750788,6733560.81756336
"1581",791,"current",3603816594.06674,117504.027931181,0,0,0
"1582",791,"iFAST",3600788113.15804,117422.106759053,-3028480.90869808,81.9211721273023,4666904.35124413
"1583",792,"current",3291483316.89054,118801.94107952,0,0,0
"1584",792,"iFAST",3287703782.61137,118155.116995033,-3779534.27917957,646.824084486725,16716015.9689141
"1585",793,"current",4072465376.46138,133521.570733781,0,0,0
"1586",793,"iFAST",4071310410.45119,133284.514984508,-1154966.0101943,237.055749273452,5896080.99566333
"1587",794,"current",3742937356.4421,115749.716231579,0,0,0
"1588",794,"iFAST",3738558733.69161,115375.221848006,-4378622.75049734,374.494383573183,11868510.421961
"1589",795,"current",2596770795.60637,131121.415590703,0,0,0
"1590",795,"iFAST",2596963526.10942,130891.885238683,192730.503053188,229.530352020185,4397876.53735051
"1591",796,"current",4155755093.62901,126509.188175044,0,0,0
"1592",796,"iFAST",4153595221.05935,126039.243367931,-2159872.56965923,469.944807113483,11558768.7119289
"1593",797,"current",3320804704.70852,100098.823838371,0,0,0
"1594",797,"iFAST",3318843188.52715,100012.814884414,-1961516.18136835,86.0089539569162,3681695.26050668
"1595",798,"current",2625663761.73852,113506.488667079,0,0,0
"1596",798,"iFAST",2627256237.80674,113439.663961411,1592476.06822252,66.8247056687978,-255981.954846566
"1597",799,"current",4213402203.4864,109178.368629315,0,0,0
"1598",799,"iFAST",4216356727.79602,109217.855183516,2954524.3096199,-39.4865542009647,-3744255.3936392
"1599",800,"current",3405238853.53029,127669.441580065,0,0,0
"1600",800,"iFAST",3408928159.45944,127871.445293141,3689305.92915154,-202.003713075304,-7729380.19065762
"1601",801,"current",3243723128.28447,124113.700515082,0,0,0
"1602",801,"iFAST",3239005229.58097,123843.640184183,-4717898.70349407,270.060330899345,10119105.321481
"1603",802,"current",2816813406.28741,125492.873890044,0,0,0
"1604",802,"iFAST",2817954678.58611,125248.279582483,1141272.29869318,244.594307560896,3750613.85252473
"1605",803,"current",4116499990.07132,124011.002582658,0,0,0
"1606",803,"iFAST",4115733467.6935,123982.075692501,-766522.377821922,28.9268901567411,1345060.18095675
"1607",804,"current",3213693860.41382,123188.383261721,0,0,0
"1608",804,"iFAST",3215552356.06958,123238.806092725,1858495.65576363,-50.4228310032486,-2866952.2758286
"1609",805,"current",3072851301.20718,135439.552667939,0,0,0
"1610",805,"iFAST",3070939580.52721,134902.329048279,-1911720.67997026,537.223619660333,12656193.0731769
"1611",806,"current",4251120761.86856,122854.322185285,0,0,0
"1612",806,"iFAST",4247331644.71273,121881.268275018,-3789117.15582609,973.053910266957,23250195.3611652
"1613",807,"current",3943257737.04842,112521.864297686,0,0,0
"1614",807,"iFAST",3943829921.41477,112490.884272315,572184.366350174,30.9800253706344,47416.1410625139
"1615",808,"current",2501046100.43232,127871.439212986,0,0,0
"1616",808,"iFAST",2501945970.91658,127863.880451333,899870.484267235,7.55876165295194,-748695.251208196
"1617",809,"current",3731942943.10091,119589.313337854,0,0,0
"1618",809,"iFAST",3731297602.3014,119349.712990674,-645340.799512863,239.600347180749,5437347.74312784
"1619",810,"current",4071544176.40942,125570.954362346,0,0,0
"1620",810,"iFAST",4066598989.51587,125474.037811871,-4945186.89354849,96.9165504749835,6883517.90304816
"1621",811,"current",3450331355.47767,106249.034887199,0,0,0
"1622",811,"iFAST",3452500982.37968,106206.725853516,2169626.90200853,42.3090336829046,-1323446.22835044
"1623",812,"current",3538549833.48114,104462.060216144,0,0,0
"1624",812,"iFAST",3535406877.33579,104439.683138699,-3142956.14534855,22.3770774441655,3590497.69423186
"1625",813,"current",2925514005.0261,98039.7513984343,0,0,0
"1626",813,"iFAST",2920587613.17863,97433.3913246994,-4926391.84746122,606.360073734977,17053593.3221608
"1627",814,"current",3502247734.9645,109598.672955193,0,0,0
"1628",814,"iFAST",3499095262.71994,108813.85687746,-3152472.2445631,784.816077732787,18848793.7992188
"1629",815,"current",3652927489.6236,105733.468856405,0,0,0
"1630",815,"iFAST",3649127220.76451,105179.667031824,-3800268.85909033,553.801824581518,14876305.3507207
"1631",816,"current",4486858589.39503,103138.383075431,0,0,0
"1632",816,"iFAST",4486899753.06693,103136.135931762,41163.6719007492,2.24714366927219,3779.20148469461
"1633",817,"current",3651620056.41206,108057.621085425,0,0,0
"1634",817,"iFAST",3644814097.08541,107947.155596057,-6805959.32664728,110.465489367474,9015269.11399677
"1635",818,"current",3849781804.08756,137057.939567651,0,0,0
"1636",818,"iFAST",3847197287.38034,136186.583541291,-2584516.70722198,871.356026359368,20011637.2344093
"1637",819,"current",4739560907.99697,125849.679894796,0,0,0
"1638",819,"iFAST",4734751032.01566,125641.524023027,-4809875.98130226,208.155871768933,8972993.41668092
"1639",820,"current",3054256758.36943,109049.787762662,0,0,0
"1640",820,"iFAST",3050254466.99302,107926.37961074,-4002291.37641287,1123.40815192238,26470454.4148605
"1641",821,"current",3728965444.17765,129420.125313143,0,0,0
"1642",821,"iFAST",3729872441.7735,129366.718606463,906997.595850468,53.4067066795251,161136.537740034
"1643",822,"current",4879439195.9243,120312.171010236,0,0,0
"1644",822,"iFAST",4876486916.33398,119843.730865441,-2952279.59031963,468.440144794979,12321082.4862192
"1645",823,"current",3793481591.4731,123554.221706349,0,0,0
"1646",823,"iFAST",3792012400.06992,123459.44630779,-1469191.40318108,94.775398558937,3364699.37435982
"1647",824,"current",3419754463.01449,115390.554370848,0,0,0
"1648",824,"iFAST",3419145681.81515,115337.417852467,-608781.199345112,53.1365183804592,1671511.5669543
"1649",825,"current",3650612642.96601,125889.403051532,0,0,0
"1650",825,"iFAST",3649365437.10225,125851.348788112,-1247205.86376047,38.0542634199373,2008291.13215922
"1651",826,"current",3776271756.62701,112108.980139747,0,0,0
"1652",826,"iFAST",3772264534.91763,111465.61316797,-4007221.70937777,643.366971777301,16874561.1449238
"1653",827,"current",3862158433.72917,117913.507107231,0,0,0
"1654",827,"iFAST",3855790256.61413,117434.455512001,-6368177.11503792,479.0515952305,15949209.0196479
"1655",828,"current",2567349110.75574,110682.336358894,0,0,0
"1656",828,"iFAST",2566525645.49912,110570.462975922,-823465.256618023,111.873382971913,3060932.91605628
"1657",829,"current",2984331917.35067,130551.613244664,0,0,0
"1658",829,"iFAST",2983419961.98017,129769.989416089,-911955.370497227,781.62382857468,16544431.9419908
"1659",830,"current",2936446621.35503,104958.778953897,0,0,0
"1660",830,"iFAST",2936277041.3414,104962.246663471,-169580.01362896,-3.46770957420813,100225.822144797
"1661",831,"current",3759782760.97817,125636.841427779,0,0,0
"1662",831,"iFAST",3757232973.88516,124900.991655359,-2549787.09300375,735.849772420072,17266782.5414052
"1663",832,"current",3620885350.35249,136975.054889734,0,0,0
"1664",832,"iFAST",3619821819.56303,136886.188780619,-1063530.78946733,88.8661091146932,2840852.9717612
"1665",833,"current",3290082880.97846,141346.52207541,0,0,0
"1666",833,"iFAST",3287167944.75832,140974.510130778,-2914936.22013617,372.011944632133,10355175.1127788
"1667",834,"current",3488194418.42174,129528.878535774,0,0,0
"1668",834,"iFAST",3487684997.17565,129274.917125689,-509421.24608326,253.961410084259,5588649.44776844
"1669",835,"current",3168004053.66284,105880.235703041,0,0,0
"1670",835,"iFAST",3163593335.53426,105776.82086812,-4410718.12857533,103.414834921306,6479014.82700145
"1671",836,"current",2836943965.03917,125567.735112851,0,0,0
"1672",836,"iFAST",2832993205.72282,125472.902953074,-3950759.31634617,94.8321597774193,5847402.51189455
"1673",837,"current",3055065060.41672,111045.210665355,0,0,0
"1674",837,"iFAST",3051333149.1617,110033.76406448,-3731911.25501585,1011.44660087494,23960843.2725147
"1675",838,"current",3086980656.84967,107696.185730965,0,0,0
"1676",838,"iFAST",3084748672.12946,107230.773536961,-2231984.72020292,465.412194004239,11540228.6002877
"1677",839,"current",2726396238.79841,120557.12837252,0,0,0
"1678",839,"iFAST",2727153729.97876,120248.244314977,757491.180351257,308.88405754311,5420189.97051093
"1679",840,"current",3239557909.22494,116784.624590362,0,0,0
"1680",840,"iFAST",3240291771.16885,116779.616743794,733861.943910122,5.00784656874021,-633705.012535318
"1681",841,"current",3422000108.83643,121905.843770513,0,0,0
"1682",841,"iFAST",3420870935.36085,121509.794950022,-1129173.47557926,396.0488204914,9050149.88540726
"1683",842,"current",3707826685.47941,128373.966465916,0,0,0
"1684",842,"iFAST",3705219213.21107,127458.674577787,-2607472.26834154,915.291888128137,20913310.0309043
"1685",843,"current",4390096018.85947,100533.136134579,0,0,0
"1686",843,"iFAST",4390066996.90459,100437.88519568,-29021.9548845291,95.2509388981853,1934040.73284823
"1687",844,"current",3185014281.04755,115918.105614262,0,0,0
"1688",844,"iFAST",3181811116.4889,115006.877378948,-3203164.55864954,911.228235314207,21427729.2649337
"1689",845,"current",3439040045.48441,119940.357076364,0,0,0
"1690",845,"iFAST",3436906829.80741,119899.375823119,-2133215.67700434,40.9812532456708,2952840.74191775
"1691",846,"current",3037461629.32088,124785.625647899,0,0,0
"1692",846,"iFAST",3034877457.15779,124440.343336323,-2584172.16308308,345.282311575458,9489818.39459224
"1693",847,"current",3900583347.62652,107194.082536235,0,0,0
"1694",847,"iFAST",3899394662.96242,107130.169006717,-1188684.66409683,63.9135295185115,2466955.25446706
"1695",848,"current",2654394341.48601,126667.225983357,0,0,0
"1696",848,"iFAST",2654507127.60797,126665.683828052,112786.12196064,1.54215530488,-81943.01586304
"1697",849,"current",2478576412.20298,102703.085205187,0,0,0
"1698",849,"iFAST",2477921303.17043,102420.497273221,-655109.032550335,282.587931966627,6306867.67188288
"1699",850,"current",2539940785.93399,125031.232864496,0,0,0
"1700",850,"iFAST",2541102653.99575,124282.340033113,1161868.06175661,748.892831382327,13815988.5658899
"1701",851,"current",3902299117.43576,119155.850680063,0,0,0
"1702",851,"iFAST",3894895899.64654,118004.569353347,-7403217.78921652,1151.28132671666,30428844.3235498
"1703",852,"current",3458784653.95052,99051.6951882484,0,0,0
"1704",852,"iFAST",3458966582.72561,98939.8179589958,181928.775091648,111.877229252554,2055615.80995943
"1705",853,"current",4036324441.06429,109817.817057644,0,0,0
"1706",853,"iFAST",4037384297.951,109851.127841045,1059856.88671207,-33.3107834005787,-1726072.55472365
"1707",854,"current",3065561215.85952,119240.745052026,0,0,0
"1708",854,"iFAST",3062298654.23702,118701.061618623,-3262561.62250042,539.683433402679,14056230.290554
"1709",855,"current",4506509174.76064,130795.412552244,0,0,0
"1710",855,"iFAST",4504636161.11751,130657.527041812,-1873013.64313126,137.885510431399,4630723.85175923
"1711",856,"current",2961286067.3783,127737.145421154,0,0,0
"1712",856,"iFAST",2958406817.4544,127207.209951998,-2879249.92390728,529.935469155986,13477959.307027
"1713",857,"current",3724908916.70272,127782.979720727,0,0,0
"1714",857,"iFAST",3723545499.68951,127672.434211676,-1363417.01321316,110.545509051241,3574327.19423797
"1715",858,"current",3361246213.53551,122914.004413339,0,0,0
"1716",858,"iFAST",3361088546.41574,122655.176057534,-157667.119764328,258.82835580493,5334234.23586292
"1717",859,"current",3844935109.13802,117895.636280932,0,0,0
"1718",859,"iFAST",3845396125.38125,118018.64222199,461016.243227005,-123.00594105832,-2921135.0643934
"1719",860,"current",2476410498.44455,119079.733646918,0,0,0
"1720",860,"iFAST",2476834816.82232,118942.68558584,424318.377769947,137.04806107773,2316642.84378466
"1721",861,"current",3974879372.73792,100000.71255174,0,0,0
"1722",861,"iFAST",3973019426.28235,99439.2427725421,-1859946.45557165,561.469779198203,13089342.0395357
"1723",862,"current",3187120536.41793,115276.46883817,0,0,0
"1724",862,"iFAST",3186276235.5591,114522.657844076,-844300.858828545,753.810994094252,15920520.7407136
"1725",863,"current",3586710724.89807,117789.473846528,0,0,0
"1726",863,"iFAST",3585808813.9789,116941.409973639,-901910.919177055,848.063872889194,17863188.3769609
"1727",864,"current",3366578886.27758,127771.366867756,0,0,0
"1728",864,"iFAST",3363102789.63951,127463.103903922,-3476096.63806534,308.262963833899,9641355.91474331
"1729",865,"current",3328458480.82608,106224.122588452,0,0,0
"1730",865,"iFAST",3328396826.33501,106180.599743519,-61654.4910731316,43.5228449327842,932111.389728816
"1731",866,"current",2914718274.61088,121447.587889546,0,0,0
"1732",866,"iFAST",2911559939.73786,121352.165927689,-3158334.87301922,95.4219618570933,5066774.11016108
"1733",867,"current",3743942025.03919,127785.986037886,0,0,0
"1734",867,"iFAST",3741489572.67871,127088.027695182,-2452452.36048365,697.958342704544,16411619.2145745
"1735",868,"current",3207504495.63458,112296.368573333,0,0,0
"1736",868,"iFAST",3204766097.29821,112167.716766262,-2738398.33637285,128.651807071888,5311434.47781062
"1737",869,"current",3274050337.07678,97177.1916153053,0,0,0
"1738",869,"iFAST",3274837170.15437,97083.8212741322,786833.077589512,93.3703411731549,1080573.74587359
"1739",870,"current",3204931386.92009,123624.359174471,0,0,0
"1740",870,"iFAST",3203743882.63529,123533.653792254,-1187504.28479862,90.7053822171583,3001611.92914179
"1741",871,"current",2795240524.08919,108111.124584948,0,0,0
